linkNumber,reviewBy,reviewRating,reviewAt,reviewDescription,city
87,Kazim,4/5 Stars,28-11-20,"Everything is good, quality of food was also good but chicken quantity is a bit low",Islamabad
87,Faheem,5/5 Stars,28-10-20,Great taste...worthable as per price. Keep it up guys.,Islamabad
87,ghazanfar,1/5 Stars,27-10-20,I ordered zinger cheese chapli kabab burger but i got zinger burger and then your help line said oh we will take care and already generated messages and condolences and thats it thanks for ruining my day .,Islamabad
87,Alisha,1/5 Stars,24-10-20,The pizza was really bad i will never buy anything from u and I will never recommend your food,Islamabad
87,Shayaan,3/5 Stars,09-10-20,"Taste was okay, you should add Lettuce (ice berg). Fries should be added.",Islamabad
88,Umar,3/5 Stars,14-09-21,Taste was okay. But no raita or salad with it. And rice used were not of good quality. They were very small rice which is called TOTA rice in punjabi.,Islamabad
88,Tariq,5/5 Stars,14-09-21,W,Islamabad
88,Faizan,4/5 Stars,07-09-21,Food was good (white rice and Red beans). Rice quality was Avg,Islamabad
88,Naeem,5/5 Stars,07-09-21,Excellent,Islamabad
88,Waheed,5/5 Stars,03-09-21,Food and taste was gud. 10/10,Islamabad
88,Zain,1/5 Stars,27-08-21,Paani m boil Kr k channay bjh diye they bhn g ne. Aur cold drink b 2 number bjh di. 60 wali cold drink ki Jga Woh bjhi Jo raja bzar se 14 rupy ki mil jti,Islamabad
88,SyedAdil,3/5 Stars,26-08-21,Serving was very less,Islamabad
88,Zahid,5/5 Stars,23-08-21,Good....,Islamabad
88,AraIn,5/5 Stars,21-08-21,good baryani,Islamabad
88,Fatima,2/5 Stars,15-08-21,Seekh kabab karhai is overly charged and it had raw masala. Chana pulao quantity was good.,Islamabad
88,Zain,1/5 Stars,05-08-21,Isey karahi bolty h??? Tamatro k andr 4 botiya daal Kr bjh di.. muj se aik boti tak NH Khai gai.. khaany ko Bura toh NH khna chye brhal bht e fazool recipe thi. I'll never order from there again Nd will recommend you too. Thanks,Islamabad
88,Sarmad,3/5 Stars,03-08-21,Good but daaal shouldn't have been that spicy.... Chicken wasn't tender. Why didn't you cook enough???,Islamabad
88,Naeem,5/5 Stars,27-07-21,Food is good here MashaaAllaah,Islamabad
88,Rida,2/5 Stars,25-07-21,The paratha seemed to be made from old ata with khameer,Islamabad
88,Nabeeha,1/5 Stars,10-07-21,I didn’t like daal chawal. Tomatoes were unripe and daal was not tasty. Rice were not fully cooked too,Islamabad
88,Kabir,2/5 Stars,07-07-21,"First off, please don't call it karahi, it was mixtures of K&n chicken seekh kabab with tomatoes chatni. 

However! It was well presentable, packed with tissues and it was delivered on time.

If someone even offers me same dish even in free of cost I won't take it.

I'll give 2star. out of 5stars.

Regards
Kabir Khan
03003388588",Islamabad
88,Ubaid,1/5 Stars,04-07-21,"If you don't know what chicken karahi means, then ask me and I'll prepare it for you. Worst chicken karahi ever. For God sake 🙏.",Islamabad
88,Maya,1/5 Stars,02-07-21,Pathetic taste,Islamabad
88,Nawal,2/5 Stars,28-06-21,The rice were not properly cooked and instead of raita I was just provided with yogurt,Islamabad
88,Naveed,1/5 Stars,19-06-21,I can cook better than MS KITCHEN,Islamabad
88,Naeem,5/5 Stars,18-06-21,Nice MashaaAllaah,Islamabad
88,Muzamil,1/5 Stars,14-06-21,Alot of tomatoes like a different thing which appeared in picture. Strongly Unsatisfied !,Islamabad
88,Zahid,5/5 Stars,08-06-21,Good....,Islamabad
88,Taimoor,2/5 Stars,09-05-21,Tasteless,Islamabad
88,Farhan,2/5 Stars,02-05-21,Tasteless lahori channy worst experience,Islamabad
88,Sheikh,5/5 Stars,27-04-21,"Italian Omlet was without cheeze, which I didn't expected. Rest everything was fine, paratha is really delicious.",Islamabad
88,Muhammadullah,1/5 Stars,07-04-21,Frozen seek kabab karahi not fesh,Islamabad
88,Zahid,5/5 Stars,03-04-21,V good....,Islamabad
88,Zahid,5/5 Stars,31-03-21,Good.....,Islamabad
88,Harris,1/5 Stars,19-03-21,"Ordered karhayi, instead Got Qorma which had no taste. I mean 0.",Islamabad
88,Zahid,5/5 Stars,16-03-21,V good....,Islamabad
88,Laraib,1/5 Stars,04-03-21,Taste is not good,Islamabad
88,Amna,3/5 Stars,02-03-21,Plz make the gravy,Islamabad
88,Zahid,5/5 Stars,01-03-21,V good parathas.... Whole wheat stuff is really good....,Islamabad
88,Shahid,1/5 Stars,01-03-21,پلاؤ کے اوپر گاجر میوہ ڈال دینے سے وہ کابلی پلاؤ نہیں بن جاتا۔ کابلی پلاؤ بنانا سیکھ لیں,Islamabad
88,Ayaz,1/5 Stars,19-02-21,"The taste was pathetic and amount was very little. There were no rotis with karahi, who eats karahi without roti. I had worst experience with M’s kitchen. Thank you",Islamabad
88,Saniya,5/5 Stars,18-02-21,Prices little high,Islamabad
88,Rabia,5/5 Stars,17-02-21,food quantity and quality both are best ❤️❤️,Islamabad
88,Faiqa,1/5 Stars,22-01-21,tastless food couldn't eat single bite,Islamabad
88,Omar,5/5 Stars,03-01-21,I would like to reorder,Islamabad
88,Aseefa,1/5 Stars,03-01-21,I asked for paratha but they send me just a plain ghee wali roti. Karahi isn't taste good. Kababs are out of spices.,Islamabad
88,Umar,1/5 Stars,30-12-20,Rice taste is zero. No salt or masala in rice. Very tastless... Will not order again.,Islamabad
88,zar,1/5 Stars,17-12-20,Extremely smelly chicken and the rice were stale. Worst karahi ever full of cheap oil and smelly chicken.,Islamabad
91,Nafar,1/5 Stars,13-08-21,"Very very poor hygiene conditions, Not single signboard outside. When you entered in the building a very tight, dirty kitchen. I canceled the order which is not ready. However took the ready one with heavy heart. But didn’t get courage to eat that",Islamabad
91,rashid,3/5 Stars,20-07-21,"Good wasn’t great, expected better quality",Islamabad
91,haider,1/5 Stars,07-12-20,"Poor food quality,",Islamabad
93,Usman,2/5 Stars,09-09-21,Ok,Islamabad
93,Annum,1/5 Stars,15-08-21,I didn't get the coffee I ordered:(,Islamabad
93,Rauhaan,2/5 Stars,08-08-21,The product was great but I had to wait 30 mins. Coffee was very late,Islamabad
93,noor,4/5 Stars,26-07-21,"Everything is great however they always end up going to the wrong location first apparently thats the location they see, that only happens when I order from coffee bean and tea leaf, but the thankfully the rifer was cooperative and was very polite and nice, and did not cause any problem",Islamabad
93,Naima,5/5 Stars,13-07-21,Good 👍🏻,Islamabad
93,Lubna,1/5 Stars,06-07-21,Need an improvement,Islamabad
93,Sara,2/5 Stars,14-06-21,"They messed up my order. I ordered a cold caramel latter over ice and they gave a hot one instead. Also, they took longer than usual.",Islamabad
93,Hadia,1/5 Stars,11-05-21,My cake was stale and despite making a complaint foodpanda never responded and the matter wasn’t solved,Islamabad
93,Faizan,1/5 Stars,06-05-21,Quantity was less. Wrongly displayed that it is for 2 servings. Even one person can barely gets a taste from it,Islamabad
93,MohammadRaza,1/5 Stars,02-05-21,The quality is not good,Islamabad
93,Lalain,1/5 Stars,26-04-21,Wrong order details,Islamabad
93,Nabeel,1/5 Stars,13-04-21,Packing was very very odd. I mean this brand is serving for more than 60 years and don't know how to deliver. They delivered 650 rupees coffee in simple thermal glass with no logo printed. It looks like I ordered from ordinary shop. I paid 650 PKR for logo plus the brand value.. disappointed,Islamabad
93,Hamza,1/5 Stars,09-04-21,The quiche fell apart when taken out of packing and the latte was subpar,Islamabad
93,Arham,5/5 Stars,15-03-21,Cup was defected. 3 stars next time this happens,Islamabad
93,Najva,2/5 Stars,23-02-21,The packing was dirty,Islamabad
93,RaoAMMAR,1/5 Stars,21-01-21,Full menu is not available on food panda,Islamabad
93,Farah,5/5 Stars,17-01-21,Yummy,Islamabad
93,Syed,1/5 Stars,15-01-21,Worst coffee ever! I cant believe this,Islamabad
93,Farah,5/5 Stars,10-01-21,Original vanilla was superb,Islamabad
93,Zaman,1/5 Stars,27-12-20,Not followed instructions.,Islamabad
93,Zaman,2/5 Stars,22-12-20,Instead of ice blended it is water blended.,Islamabad
93,rida,1/5 Stars,16-12-20,The slice was too small to fulfill the price I had paid for the cheesecake. Very disappointed,Islamabad
93,MuhammadAhmad,1/5 Stars,02-12-20,There was no description to size of the product. I did not get what was expected,Islamabad
93,Minna,1/5 Stars,20-11-20,"The desserts including the nutella croissant, blueberry muffin and the cheesecake were horrible. Had a very dry texture. The taste was also below average.",Islamabad
93,Hassan,5/5 Stars,18-11-20,The packaging was bad as the half the coffee was spilled on the road,Islamabad
93,Hadia,1/5 Stars,09-10-20,I got half cup of coffee. It finished within 5 sips and i paid 500 for this?,Islamabad
93,HinaAli,1/5 Stars,28-09-20,There was no flavour in the coffees,Islamabad
93,Amna,5/5 Stars,10-09-20,Always the safest bet for coffees and cakes.,Islamabad
93,Hassan,3/5 Stars,03-09-20,Chicken patties was so stale and old that if I hadn't noticed it would had given my kids food poisoning.,Islamabad
93,Adil,1/5 Stars,07-08-20,"Pathetic experience with foodpanda. Excellent coffee please hire coffee bean riders to avoid inconvenience for customers. Food panda riders suck big time 
I never received my order 
It is a disgrace for such great company like coffee bean to collaborate with foodpanda.",Islamabad
93,maryum,3/5 Stars,04-08-20,I need to change my phone number,Islamabad
93,Adil,5/5 Stars,29-07-20,The packaging was okay but the coffee was dripping while sipping,Islamabad
93,maryum,3/5 Stars,28-07-20,I want to change my contact details!!,Islamabad
93,Khawaja,5/5 Stars,02-07-20,Yesterday my daughter paid Rs 558 on Credit Card On Zakir Tikka Hafsa Tayyab 03094360932 But Rider Took Rs 600 As Well Double Paid So Refund Or Issue Voucher,Islamabad
93,Sameera,1/5 Stars,29-06-20,"Worst delivery in carona without shipping bag in delivery boy hand

Next time I ll not receive",Islamabad
93,Fahd,5/5 Stars,17-06-20,Excellent service and coffee,Islamabad
93,MuhammadAwais,1/5 Stars,23-05-20,"They mentioned cakev in the description, but they sent a small slice. When you have written cake it means cake, for a cake slice they should mention a cake slice.",Islamabad
93,Zoubaria,1/5 Stars,12-05-20,"I wanted to say that u guys took 500 from me for cake it wasnt even a cake later when it came i thought it would be a pastry atleast but there was just a slice iam
Never ordering from u guys ever again",Islamabad
94,Zain,5/5 Stars,10-06-21,Pizza was packed in a casual cardboard with no company markings I had to ask pizza guy if he was coming from their market,Islamabad
94,Zain,5/5 Stars,06-06-21,Great pizza all fresh,Islamabad
94,Nazia,5/5 Stars,19-02-20,Small pizza with 2 drink for 650 Rs too expensive,Islamabad
95,Muhammad,5/5 Stars,12-09-21,Super Toastd 😋,Islamabad
95,Fatty,2/5 Stars,11-09-21,Not fresh this time,Islamabad
95,Musharrafa,1/5 Stars,05-09-21,It is awsm,Islamabad
95,Sadia,5/5 Stars,02-09-21,good but rates of profuct according to product quantity are expensive make it little bit cheap,Islamabad
95,Muhammad,5/5 Stars,23-07-21,the food was delecious and the delivery was also fast,Islamabad
95,Sumair,2/5 Stars,13-07-21,"Orders a mouse cake, opened the package to find the moose cake melted and bad quality.",Islamabad
95,Namra,4/5 Stars,14-06-21,Too expensive,Islamabad
95,Zayb,1/5 Stars,11-06-21,Ordered filled doughnut as shown in picture and received simple one without any filling.,Islamabad
95,Ahmad,3/5 Stars,07-06-21,"Except the fudge brownie, the pineapple pastry and the donut were below average.",Islamabad
95,Omer,2/5 Stars,11-05-21,One of the donuts was old.,Islamabad
95,Zubda,5/5 Stars,10-05-21,Amazing fudge pastry and boston cream donuts,Islamabad
95,Saad,4/5 Stars,09-05-21,"Red velvet was just ok, not the best.",Islamabad
95,Khalid,1/5 Stars,08-04-21,stale sour donut,Islamabad
95,Mehreen,5/5 Stars,04-04-21,Yummy and fresh as always❤,Islamabad
95,Jon,1/5 Stars,14-03-21,V bad donuts stale and bitter,Islamabad
95,Kinza,1/5 Stars,06-03-21,Worst packaging ever,Islamabad
95,MuhammadImran,3/5 Stars,01-03-21,There is no option to cancel the order,Islamabad
95,Muhammad,5/5 Stars,13-02-21,Cake was awesome and fresh .. thanks,Islamabad
95,Arham,1/5 Stars,11-02-21,Food and coffee had no good taste. Very disappointing. It was my first experience with this cafe. Don’t think I’m gonna order again here.,Islamabad
95,SyedAmmar,1/5 Stars,21-01-21,"A 30 rupees chicken patty gets sold for 100 rupees. I ordered 2 separate deals hoping it would have at least 4-5 patties but there were measly less than one bite patty. 200 for patties and 50 delivery. 250 rupees for 2 bites. 
The best deal of the decade.",Islamabad
95,Salman,5/5 Stars,18-01-21,Am a regular at toastd. The Boston cream doughnuts and fudge slice was delicious and so fresh,Islamabad
95,Salman,5/5 Stars,16-01-21,"Ordered doughnut, red velvet pastry and choc fudge slice. All gud as always and fresh",Islamabad
95,Muhammad,5/5 Stars,11-01-21,first time you sent us big one pastery afterwards size was small and box big but tasty,Islamabad
95,Salman,5/5 Stars,04-01-21,"Ordered donuts, chocolate fudge pastry, lemon tart and red velvet cupcake. All really fresh and reasonably priced",Islamabad
95,Muhammad,5/5 Stars,04-01-21,Your dessert was amazing and thanks,Islamabad
95,Farah,3/5 Stars,30-12-20,size of nutella pastry was small. and filling in the nutella donut was less,Islamabad
95,Muhammad,5/5 Stars,28-12-20,very tasty,Islamabad
95,Rabya,5/5 Stars,22-12-20,"The chocolate-filled donuts, banana bread, walnut bread, panini, and well everything else is just awesome! Their fresh batch of goodies arrives at 8 pm, so order after that for fresh items.",Islamabad
95,Ammar,3/5 Stars,21-12-20,"I think they forgot to send the other half!!! If not then this is not a good deal, probably not good quantity with respect to the price charged. In this tag one can get a well satisfying panini from Tahzeeb etc. 
On quality of food it has less chicken and more mayo/cheese/ sause they need to improve their style.",Islamabad
95,Moeeza,5/5 Stars,18-12-20,The yummiest taste and recommendable !!,Islamabad
95,Aqsa,4/5 Stars,15-12-20,Need to improve packaging.,Islamabad
95,Barika,5/5 Stars,02-12-20,Try thier Lotus Donut! My new fav!,Islamabad
95,Ali,1/5 Stars,28-11-20,"The food, the packaging everything was really really bad. I'll never order anything from here!",Islamabad
95,Muhammad,5/5 Stars,28-11-20,"Great! Fudge pastry was amazing!
Thanku😊😘",Islamabad
95,Abdul,1/5 Stars,25-11-20,The rider reached 30 mins late and rang the bell at mid night! The order was late! Horrible experience with foodpanda,Islamabad
95,Barika,2/5 Stars,22-11-20,The breads are not bad but if they had sent freshly baked or same day baked it wouldn't be sooooo brittle. The slice can't even hold together once toasted -disintegrated.,Islamabad
95,Komal,5/5 Stars,19-11-20,The quantity was less than mentioned. I got a half panini for the price of full,Islamabad
95,Muzammil,3/5 Stars,30-10-20,Chicken cheese panini was just ok,Islamabad
95,Sidra,1/5 Stars,19-10-20,They mentioned chicken tikka wrap and delivered Shawarma -_-,Islamabad
96,Fahad,1/5 Stars,26-12-20,"Ordered chilli dry, got a gravy filled manchurian instead. I called to discuss why they sent the wrong order and they started defending themselves by saying the order was right; I sent them a picture of the order to which they said they added more gravy to the chilli dry because customers demanded it. Wow.  

When incompetent people run restaurants like this without listening to the customers’ genuine complaint, they are bound to not survive in the market. Good luck to you running a business like this.",Islamabad
96,Aqsa,1/5 Stars,21-12-20,Worst experience.,Islamabad
96,Salman,1/5 Stars,20-12-20,Taste was disgusting of both the fries and burger,Islamabad
96,Momin,5/5 Stars,15-12-20,The quantity and the taste was on point amazing,Islamabad
96,MZeeshan,3/5 Stars,14-12-20,Please increase serving of rice - Mine literally were quarter of a plate. Shezauan chicken was good but ruined by serving size of rice.,Islamabad
96,SaLik,5/5 Stars,21-11-20,"Bbq sandwich is good and a must try, though coleslaw is not separate and fries are less but taste is good",Islamabad
96,SaLik,4/5 Stars,13-11-20,"Bbq sandwich was good, with it fries quantity was very less which can be improved",Islamabad
97,Nasir,5/5 Stars,05-06-21,Good quality pizza!,Islamabad
